filepath,line_number,string_content,category,surrounding_code
lib\domain\entities\signalement.dart,230,resolvedAt,INTERNAL,'resolvedAt': DateTime.now().toI
lib\domain\entities\signalement.dart,231,resolvedBy,INTERNAL,"resolvedBy != null) 'resolvedBy': resolvedBy,"
lib\domain\entities\user.dart,68,Administrateur,INTERNAL,return 'Administrateur';
lib\domain\entities\user.dart,70,Contrôle,INTERNAL,return 'Contrôle';
lib\domain\entities\user.dart,72,Opérateur,INTERNAL,return 'Opérateur';
lib\domain\repositories\material_repository.dart,181,low_stock,KEYS,"alertType; // 'low_stock', 'out_of_stock', 'e"
lib\domain\repositories\material_repository.dart,181,out_of_stock,KEYS,"pe; // 'low_stock', 'out_of_stock', 'expired', 'expiri"
lib\domain\repositories\material_repository.dart,181,expired,KEYS,"k', 'out_of_stock', 'expired', 'expiring_soon'"
lib\domain\repositories\material_repository.dart,181,expiring_soon,KEYS,"_stock', 'expired', 'expiring_soon'"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,23,admin-uid-1,KEYS,"// 'admin-uid-1',"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,24,admin-uid-2,KEYS,"// 'admin-uid-2',"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,39,resetReadOnlyMode,INTERNAL,tions.httpsCallable('resetReadOnlyMode').call();
lib\features\admin\presentation\pages\admin_dashboard_page.dart,41,success,KEYS,if (result.data['success']) {
lib\features\admin\presentation\pages\admin_dashboard_page.dart,77,config,KEYS,.collection('config')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,78,system_status,KEYS,.doc('system_status')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,80,isReadOnly,INTERNAL,"'isReadOnly': true,"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,81,maintenanceMessage,INTERNAL,'maintenanceMessage':
lib\features\admin\presentation\pages\admin_dashboard_page.dart,82,Budget mensile superato. Sistema in modalità manutenzione per proteggere i costi.,UI_VISIBLE,"'Budget mensile superato. Sistema in modalità manutenzione per proteggere i costi.',"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,83,lastUpdated,INTERNAL,'lastUpdated': FieldValue.serverT
lib\features\admin\presentation\pages\admin_dashboard_page.dart,84,simulated,KEYS,"'simulated': true, // Flag per"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,121,config,KEYS,.collection('config')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,122,system_status,KEYS,.doc('system_status')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,124,isReadOnly,INTERNAL,"'isReadOnly': false,"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,125,maintenanceMessage,INTERNAL,"'maintenanceMessage': null,"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,126,lastUpdated,INTERNAL,'lastUpdated': FieldValue.serverT
lib\features\admin\presentation\pages\admin_dashboard_page.dart,127,simulated,KEYS,'simulated': FieldValue.delete(
lib\features\admin\presentation\pages\admin_dashboard_page.dart,162,config,KEYS,.collection('config')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,163,system_status,KEYS,.doc('system_status')
lib\features\admin\presentation\pages\admin_dashboard_page.dart,165,isReadOnly,INTERNAL,"'isReadOnly': true,"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,166,maintenanceMessage,INTERNAL,'maintenanceMessage':
lib\features\admin\presentation\pages\admin_dashboard_page.dart,167,Modalità manutenzione forzata dall\'amministratore.,UI_VISIBLE,"'Modalità manutenzione forzata dall\'amministratore.',"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,168,lastUpdated,INTERNAL,'lastUpdated': FieldValue.serverT
lib\features\admin\presentation\pages\admin_dashboard_page.dart,169,forced,KEYS,"'forced': true,"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,373,Budget mensile superato,UI_VISIBLE,ceMessage?.contains('Budget mensile superato') ??
lib\features\admin\presentation\pages\admin_dashboard_page.dart,376,forzata dall\'amministratore,UI_VISIBLE,?.contains('forzata dall\'amministratore') ??
lib\features\admin\presentation\pages\admin_dashboard_page.dart,421,"${systemStatus.lastUpdated!.toLocal().hour}:${systemStatus.lastUpdated!.toLocal().minute.toString().padLeft(2, ",UI_VISIBLE,"'${systemStatus.lastUpdated!.toLocal().hour}:${systemStatus.lastUpdated!.toLocal().minute.toString().padLeft(2, '0')}'),"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,421,)},UI_VISIBLE,"ring().padLeft(2, '0')}'),"
lib\features\admin\presentation\pages\admin_dashboard_page.dart,434,Budget mensile superato,UI_VISIBLE,ceMessage?.contains('Budget mensile superato') ??
lib\features\admin\presentation\pages\admin_dashboard_page.dart,437,forzata dall\'amministratore,UI_VISIBLE,?.contains('forzata dall\'amministratore') ??
lib\features\admin\presentation\pages\admin_dashboard_page.dart,597,💡 ${AppLocalizations.of(context)!.testingHeader},UI_VISIBLE,"'💡 ${AppLocalizations.of(context)!.testingHeader}',"
lib\features\auth\data\datasources\firebase_auth_datasource.dart,100,User not found after reload,UI_VISIBLE,throw Exception('User not found after reload');
lib\features\auth\data\models\auth_user_model.dart,38,id,KEYS,"'id': id,"
lib\features\auth\data\models\auth_user_model.dart,39,email,KEYS,"'email': email,"
lib\features\auth\data\models\auth_user_model.dart,40,displayName,INTERNAL,"'displayName': displayName,"
lib\features\auth\data\models\auth_user_model.dart,41,photoUrl,INTERNAL,"'photoUrl': photoUrl,"
lib\features\auth\data\models\auth_user_model.dart,42,emailVerified,INTERNAL,"'emailVerified': emailVerified,"
lib\features\auth\data\models\auth_user_model.dart,43,createdAt,INTERNAL,'createdAt': createdAt?.toIso86
lib\features\auth\data\models\auth_user_model.dart,44,lastSignInAt,INTERNAL,'lastSignInAt': lastSignInAt?.toIs
lib\features\auth\data\models\auth_user_model.dart,51,id,KEYS,"id: map['id'] as String,"
lib\features\auth\data\models\auth_user_model.dart,52,email,KEYS,"email: map['email'] as String,"
lib\features\auth\data\models\auth_user_model.dart,53,displayName,INTERNAL,"displayName: map['displayName'] as String?,"
lib\features\auth\data\models\auth_user_model.dart,54,photoUrl,INTERNAL,"photoUrl: map['photoUrl'] as String?,"
lib\features\auth\data\models\auth_user_model.dart,55,emailVerified,INTERNAL,"emailVerified: map['emailVerified'] as bool? ?? false,"
lib\features\auth\data\models\auth_user_model.dart,56,createdAt,INTERNAL,createdAt: map['createdAt'] != null
lib\features\auth\data\models\auth_user_model.dart,57,createdAt,INTERNAL,DateTime.parse(map['createdAt'] as String)
lib\features\auth\data\models\auth_user_model.dart,59,lastSignInAt,INTERNAL,lastSignInAt: map['lastSignInAt'] != null
lib\features\auth\data\models\auth_user_model.dart,60,lastSignInAt,INTERNAL,DateTime.parse(map['lastSignInAt'] as String)
lib\features\auth\data\repositories\auth_repository.dart,41,signInWithEmailAndPassword error: $e,UI_VISIBLE,print('signInWithEmailAndPassword error: $e');
lib\features\auth\data\repositories\auth_repository.dart,61,createUserWithEmailAndPassword error: $e,UI_VISIBLE,print('createUserWithEmailAndPassword error: $e');
lib\features\auth\data\repositories\auth_repository.dart,75,signOut error: $e,UI_VISIBLE,print('signOut error: $e');
lib\features\auth\data\repositories\auth_repository.dart,91,sendPasswordResetEmail error: $e,UI_VISIBLE,print('sendPasswordResetEmail error: $e');
lib\features\auth\data\repositories\auth_repository.dart,105,reloadUser error: $e,UI_VISIBLE,print('reloadUser error: $e');
lib\features\auth\data\repositories\auth_repository.dart,128,user-not-found,KEYS,toString().contains('user-not-found')) {
lib\features\auth\data\repositories\auth_repository.dart,130,wrong-password,KEYS,toString().contains('wrong-password') ||
lib\features\auth\data\repositories\auth_repository.dart,131,invalid-credential,KEYS,toString().contains('invalid-credential')) {
lib\features\auth\data\repositories\auth_repository.dart,133,email-already-in-use,KEYS,toString().contains('email-already-in-use')) {
lib\features\auth\data\repositories\auth_repository.dart,135,too-many-requests,KEYS,toString().contains('too-many-requests')) {
lib\features\auth\data\repositories\auth_repository.dart,137,network-request-failed,KEYS,toString().contains('network-request-failed')) {
lib\features\auth\presentation\pages\login_page.dart,40,/home,KEYS,ushReplacementNamed('/home');
lib\features\auth\presentation\pages\login_page.dart,77,/home,KEYS,ushReplacementNamed('/home');
lib\features\auth\presentation\pages\login_page.dart,111,/home,KEYS,ushReplacementNamed('/home');
lib\features\auth\presentation\pages\login_page.dart,167,^[^@\s]+@[^@\s]+\.[^@\s]+$,UI_VISIBLE,mailRegex = RegExp(r'^[^@\s]+@[^@\s]+\.[^@\s]+$');
lib\features\auth\presentation\pages\reset_password_page.dart,50,Errore: ${e.toString()},UI_VISIBLE,"ckBar(content: Text('Errore: ${e.toString()}')),"
lib\features\auth\presentation\pages\reset_password_page.dart,132,"^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$",UI_VISIBLE,"if (!RegExp(r'^[\w-\.]+@([\w-]+\.)+[\w-]{2,4}$')"
lib\features\auth\presentation\providers\auth_providers.dart,85,Auth stream emitted user: ${user?.email ?? ,UI_VISIBLE,print('Auth stream emitted user: ${user?.email ?? 'null'}');
lib\features\auth\presentation\providers\auth_providers.dart,85,},INTERNAL,user?.email ?? 'null'}');
lib\features\auth\presentation\providers\auth_providers.dart,215,Email o password non valide,UI_VISIBLE,return 'Email o password non valide';
lib\features\auth\presentation\providers\auth_providers.dart,217,Utente non trovato,UI_VISIBLE,return 'Utente non trovato';
lib\features\auth\presentation\providers\auth_providers.dart,219,Email già in uso,UI_VISIBLE,return 'Email già in uso';
lib\features\auth\presentation\providers\auth_providers.dart,221,Troppi tentativi. Riprova più tardi,UI_VISIBLE,return 'Troppi tentativi. Riprova più tardi';
lib\features\auth\presentation\providers\auth_providers.dart,223,Errore di connessione. Controlla la tua connessione internet,UI_VISIBLE,return 'Errore di connessione. Controlla la tua connessione internet';
lib\features\auth\presentation\providers\auth_providers.dart,225,Si è verificato un errore. Riprova,UI_VISIBLE,return 'Si è verificato un errore. Riprova';
lib\features\material\presentation\pages\create_material_page.dart,22,consumable,KEYS,ing _selectedType = 'consumable';
lib\features\material\presentation\pages\create_material_page.dart,23,pieces,KEYS,ctedUnitOfMeasure = 'pieces';
lib\features\material\presentation\pages\create_material_page.dart,24,general,KEYS,_selectedCategory = 'general';
lib\features\material\presentation\pages\create_material_page.dart,50,reference,KEYS,//   'reference': _referenceControll
lib\features\material\presentation\pages\create_material_page.dart,51,name,KEYS,//   'name': _nameController.te
lib\features\material\presentation\pages\create_material_page.dart,52,description,KEYS,//   'description': _descriptionContro
lib\features\material\presentation\pages\create_material_page.dart,53,type,KEYS,"//   'type': _selectedType,"
lib\features\material\presentation\pages\create_material_page.dart,54,unitOfMeasure,INTERNAL,//   'unitOfMeasure': _selectedUnitOfMea
lib\features\material\presentation\pages\create_material_page.dart,55,category,KEYS,"//   'category': _selectedCategory,"
lib\features\material\presentation\pages\create_material_page.dart,56,minimumStock,INTERNAL,//   'minimumStock': double.tryParse(_m
lib\features\material\presentation\pages\create_material_page.dart,57,maximumStock,INTERNAL,//   'maximumStock': double.tryParse(_m
lib\features\material\presentation\pages\create_material_page.dart,58,reorderPoint,INTERNAL,//   'reorderPoint': double.tryParse(_r
lib\features\material\presentation\pages\create_material_page.dart,59,unitPrice,INTERNAL,//   'unitPrice': double.tryParse(_u
lib\features\material\presentation\pages\create_material_page.dart,60,currentStock,INTERNAL,"//   'currentStock': 0,"
lib\features\material\presentation\pages\create_material_page.dart,137,consumable,KEYS,"value: 'consumable',"
lib\features\material\presentation\pages\create_material_page.dart,140,durable,KEYS,"value: 'durable',"
lib\features\material\presentation\pages\create_material_page.dart,143,service,KEYS,"value: 'service',"
lib\features\material\presentation\pages\create_material_page.dart,156,pieces,KEYS,"value: 'pieces',"
lib\features\material\presentation\pages\create_material_page.dart,159,kg,KEYS,"value: 'kg',"
lib\features\material\presentation\pages\create_material_page.dart,162,liters,KEYS,"value: 'liters',"
lib\features\material\presentation\pages\create_material_page.dart,165,meters,KEYS,"value: 'meters',"
lib\features\material\presentation\pages\material_list_page.dart,35,/materials/create,KEYS,(context).pushNamed('/materials/create');
lib\features\material\presentation\pages\material_list_page.dart,97,out_of_stock,KEYS,alert.alertType == 'out_of_stock'
lib\features\material\presentation\pages\material_list_page.dart,153,${l10n.statusLabel}: $stockStatus,UI_VISIBLE,"'${l10n.statusLabel}: $stockStatus',"
lib\features\material\presentation\pages\material_list_page.dart,170,/materials/${material.id},KEYS,(context).pushNamed('/materials/${material.id}');
lib\features\material\presentation\providers\material_providers.dart,9,Failed to load materials,UI_VISIBLE,"=> throw Exception('Failed to load materials'),"
lib\features\material\presentation\providers\material_providers.dart,20,Failed to load materials by type,UI_VISIBLE,"=> throw Exception('Failed to load materials by type'),"
lib\features\material\presentation\providers\material_providers.dart,31,Failed to load materials by category,UI_VISIBLE,"=> throw Exception('Failed to load materials by category'),"
lib\features\material\presentation\providers\material_providers.dart,41,Failed to load low stock materials,UI_VISIBLE,"=> throw Exception('Failed to load low stock materials'),"
lib\features\material\presentation\providers\material_providers.dart,51,Failed to load out of stock materials,UI_VISIBLE,"=> throw Exception('Failed to load out of stock materials'),"
lib\features\material\presentation\providers\material_providers.dart,61,Failed to load materials needing reorder,UI_VISIBLE,"=> throw Exception('Failed to load materials needing reorder'),"
lib\features\material\presentation\providers\material_providers.dart,71,Failed to load material statistics,UI_VISIBLE,"=> throw Exception('Failed to load material statistics'),"
lib\features\material\presentation\providers\material_providers.dart,81,Failed to load stock alerts,UI_VISIBLE,"=> throw Exception('Failed to load stock alerts'),"
lib\features\material\presentation\widgets\material_stats_widget.dart,47,\$${stats.totalInventoryValue.toStringAsFixed(2)},UI_VISIBLE,"'\$${stats.totalInventoryValue.toStringAsFixed(2)}'),"
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,28,of_orders,KEYS,tring _collection = 'of_orders';
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,54,Order not found,UI_VISIBLE,throw Exception('Order not found');
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,58,status,KEYS,rrentStatus = data?['status'] as String? ?? '';
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,60,statusUpdateHistory,INTERNAL,y = List.from(data?['statusUpdateHistory'] ?? []);
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,62,from,KEYS,"'from': currentStatus,"
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,63,to,KEYS,'to': OfOrderMapper.stat
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,64,timestamp,KEYS,'timestamp': FieldValue.serverT
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,65,updatedBy,INTERNAL,"'updatedBy': updatedBy,"
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,69,status,KEYS,'status': OfOrderMapper.stat
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,70,updatedAt,INTERNAL,'updatedAt': FieldValue.serverT
lib\features\of_order\data\datasources\of_order_firestore_datasource.dart,71,updatedBy,INTERNAL,"'updatedBy': updatedBy,"
